Datefirstseen,Event,XEvent,Proto,SrcIPAddr:Port,DstIPAddr:Port,X-SrcIPAddr:Port,X-DstIPAddr:Port,InByte,OutByte
2020-02-25 11:31:03.880,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.27:59130,0.0.0.0:0,0.0.0.0:0,700,0
2020-02-25 11:31:03.880,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.27:59133,0.0.0.0:0,0.0.0.0:0,884,0
2020-02-25 11:31:03.890,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.27:59132,0.0.0.0:0,0.0.0.0:0,884,0
2020-02-25 11:31:03.890,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.27:59135,0.0.0.0:0,0.0.0.0:0,772,0
2020-02-25 11:31:03.890,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.27:59134,0.0.0.0:0,0.0.0.0:0,772,0
2020-02-25 11:31:03.920,INVALID,Ignore,TCP,192.168.250.27:50306,62.128.100.161:443,0.0.0.0:0,0.0.0.0:0,224,0
2020-02-25 11:31:03.940,INVALID,Ignore,TCP,62.128.100.161:443,217.15.20.194:50306,0.0.0.0:0,0.0.0.0:0,184,0
2020-02-25 11:30:59.030,INVALID,Ignore,TCP,192.168.250.3:80,141.8.142.75:62395,0.0.0.0:0,0.0.0.0:0,5812,0
2020-02-25 11:30:59.030,INVALID,Ignore,TCP,141.8.142.75:62395,217.15.20.194:80,0.0.0.0:0,0.0.0.0:0,841,0
2020-02-25 11:31:05.170,INVALID,Ignore,UDP,192.168.250.50:63160,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,120,0
2020-02-25 11:31:05.180,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.50:63160,0.0.0.0:0,0.0.0.0:0,1070,0
2020-02-25 11:30:11.540,INVALID,Ignore,TCP,13.232.66.4:443,217.15.20.194:50298,0.0.0.0:0,0.0.0.0:0,6076,0
2020-02-25 11:30:11.340,INVALID,Ignore,TCP,192.168.250.27:50298,13.232.66.4:443,0.0.0.0:0,0.0.0.0:0,1724,0
2020-02-25 11:30:34.610,INVALID,Ignore,TCP,192.168.250.3:80,23.226.231.226:30437,0.0.0.0:0,0.0.0.0:0,308,0
2020-02-25 11:31:06.360,INVALID,Ignore,UDP,192.168.250.62:39778,192.168.250.1:123,0.0.0.0:0,0.0.0.0:0,152,0
2020-02-25 11:31:06.360,INVALID,Ignore,UDP,192.168.250.1:123,192.168.250.62:39778,0.0.0.0:0,0.0.0.0:0,152,0
2020-02-25 11:31:09.550,INVALID,Ignore,UDP,192.168.250.3:29400,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,142,0
2020-02-25 11:31:09.550,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.3:29400,0.0.0.0:0,0.0.0.0:0,322,0
2020-02-25 11:31:09.550,INVALID,Ignore,UDP,192.168.250.3:11573,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,124,0
2020-02-25 11:31:09.550,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.3:11573,0.0.0.0:0,0.0.0.0:0,124,0
2020-02-25 11:31:09.550,INVALID,Ignore,UDP,192.168.250.3:37143,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,140,0
2020-02-25 11:31:09.550,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.3:37143,0.0.0.0:0,0.0.0.0:0,140,0
2020-02-25 11:31:10.010,INVALID,Ignore,UDP,45.63.43.171:27649,217.15.20.194:53,0.0.0.0:0,0.0.0.0:0,138,0
2020-02-25 11:31:10.010,INVALID,Ignore,UDP,192.168.250.247:53,45.63.43.171:27649,0.0.0.0:0,0.0.0.0:0,314,0
2020-02-25 10:38:52.170,INVALID,Ignore,UDP,85.21.78.91:123,217.15.20.194:123,0.0.0.0:0,0.0.0.0:0,456,0
2020-02-25 11:31:13.100,INVALID,Ignore,TCP,23.226.231.226:57599,217.15.20.194:80,0.0.0.0:0,0.0.0.0:0,80,0
2020-02-25 10:39:39.360,INVALID,Ignore,UDP,192.168.250.3:123,192.36.143.130:123,0.0.0.0:0,0.0.0.0:0,456,0
2020-02-25 11:22:10.780,INVALID,Ignore,TCP,23.226.231.226:5262,217.15.20.194:80,0.0.0.0:0,0.0.0.0:0,120,0
2020-02-25 11:30:57.090,INVALID,Ignore,TCP,192.168.250.27:50305,77.74.181.18:443,0.0.0.0:0,0.0.0.0:0,826,0
2020-02-25 11:30:57.100,INVALID,Ignore,TCP,77.74.181.18:443,217.15.20.194:50305,0.0.0.0:0,0.0.0.0:0,359,0
2020-02-25 11:31:17.250,INVALID,Ignore,UDP,192.168.250.27:63850,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,132,0
2020-02-25 11:31:17.260,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.27:63850,0.0.0.0:0,0.0.0.0:0,1062,0
2020-02-25 11:31:17.260,INVALID,Ignore,TCP,192.168.250.27:57709,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,304,0
2020-02-25 11:31:17.260,INVALID,Ignore,TCP,192.168.250.1:53,192.168.250.27:57709,0.0.0.0:0,0.0.0.0:0,761,0
2020-02-25 11:31:17.410,INVALID,Ignore,UDP,192.168.250.27:50747,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,158,0
2020-02-25 11:31:17.420,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.27:50747,0.0.0.0:0,0.0.0.0:0,1076,0
2020-02-25 11:31:17.420,INVALID,Ignore,TCP,192.168.250.27:62368,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,317,0
2020-02-25 11:31:17.420,INVALID,Ignore,TCP,192.168.250.1:53,192.168.250.27:62368,0.0.0.0:0,0.0.0.0:0,848,0
2020-02-25 11:30:47.460,INVALID,Ignore,TCP,192.168.250.3:80,23.226.231.226:17646,0.0.0.0:0,0.0.0.0:0,308,0
2020-02-25 10:32:04.060,INVALID,Ignore,TCP,64.233.162.188:5228,217.15.20.194:63315,0.0.0.0:0,0.0.0.0:0,6612,0
2020-02-25 11:29:34.660,INVALID,Ignore,TCP,192.168.250.50:61356,140.82.118.5:443,0.0.0.0:0,0.0.0.0:0,2345,0
2020-02-25 11:29:34.700,INVALID,Ignore,TCP,140.82.118.5:443,217.15.20.194:61356,0.0.0.0:0,0.0.0.0:0,6241,0
2020-02-25 11:31:09.480,INVALID,Ignore,TCP,92.118.38.58:13550,217.15.20.194:25,0.0.0.0:0,0.0.0.0:0,1031,0
2020-02-25 11:31:09.480,INVALID,Ignore,TCP,192.168.250.3:25,92.118.38.58:13550,0.0.0.0:0,0.0.0.0:0,972,0
2020-02-25 11:31:21.080,INVALID,Ignore,UDP,172.253.6.1:56181,217.15.20.194:53,0.0.0.0:0,0.0.0.0:0,154,0
2020-02-25 11:31:21.080,INVALID,Ignore,UDP,192.168.250.247:53,172.253.6.1:56181,0.0.0.0:0,0.0.0.0:0,308,0
2020-02-25 11:31:23.430,INVALID,Ignore,UDP,192.168.250.50:50079,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,146,0
2020-02-25 11:31:23.440,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.50:50079,0.0.0.0:0,0.0.0.0:0,1076,0
2020-02-25 11:31:23.440,INVALID,Ignore,TCP,192.168.250.50:49990,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,311,0
2020-02-25 11:31:23.440,INVALID,Ignore,TCP,192.168.250.1:53,192.168.250.50:49990,0.0.0.0:0,0.0.0.0:0,832,0
2020-02-25 11:31:23.450,INVALID,Ignore,UDP,192.168.250.50:52927,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,136,0
2020-02-25 11:31:23.450,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.50:52927,0.0.0.0:0,0.0.0.0:0,730,0
2020-02-25 11:31:23.450,INVALID,Ignore,UDP,192.168.250.50:49918,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,136,0
2020-02-25 11:31:23.450,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.50:49918,0.0.0.0:0,0.0.0.0:0,474,0
2020-02-25 11:21:57.850,INVALID,Ignore,TCP,192.168.250.3:80,23.226.231.226:18053,0.0.0.0:0,0.0.0.0:0,572,0
2020-02-25 11:31:18.540,INVALID,Ignore,TCP,192.168.250.3:80,141.8.183.203:45825,0.0.0.0:0,0.0.0.0:0,18469,0
2020-02-25 11:31:18.540,INVALID,Ignore,TCP,141.8.183.203:45825,217.15.20.194:80,0.0.0.0:0,0.0.0.0:0,1923,0
2020-02-25 11:31:19.520,INVALID,Ignore,TCP,192.168.250.3:80,141.8.142.178:63145,0.0.0.0:0,0.0.0.0:0,13095,0
2020-02-25 11:31:19.520,INVALID,Ignore,TCP,141.8.142.178:63145,217.15.20.194:80,0.0.0.0:0,0.0.0.0:0,1264,0
2020-02-25 11:31:26.000,INVALID,Ignore,TCP,23.226.231.226:44552,217.15.20.194:80,0.0.0.0:0,0.0.0.0:0,80,0
2020-02-25 11:09:16.360,INVALID,Ignore,TCP,23.226.231.226:52349,217.15.20.194:80,0.0.0.0:0,0.0.0.0:0,240,0
2020-02-25 11:28:49.640,INVALID,Ignore,TCP,52.114.75.78:443,217.15.20.194:61200,0.0.0.0:0,0.0.0.0:0,7599,0
2020-02-25 11:31:29.650,INVALID,Ignore,TCP,192.168.250.50:50014,13.107.3.128:443,0.0.0.0:0,0.0.0.0:0,1601,0
2020-02-25 11:31:29.650,INVALID,Ignore,UDP,192.168.250.50:55229,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,120,0
2020-02-25 11:31:29.650,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.50:55229,0.0.0.0:0,0.0.0.0:0,1070,0
2020-02-25 11:31:29.650,INVALID,Ignore,TCP,192.168.250.50:59235,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,298,0
2020-02-25 11:31:29.650,INVALID,Ignore,TCP,192.168.250.1:53,192.168.250.50:59235,0.0.0.0:0,0.0.0.0:0,749,0
2020-02-25 11:31:00.270,INVALID,Ignore,TCP,192.168.250.3:80,23.226.231.226:4855,0.0.0.0:0,0.0.0.0:0,308,0
2020-02-25 11:31:31.820,INVALID,Ignore,UDP,192.168.250.50:49851,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,152,0
2020-02-25 11:31:31.820,INVALID,Ignore,UDP,192.168.250.50:57094,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,228,0
2020-02-25 11:31:31.850,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.50:49851,0.0.0.0:0,0.0.0.0:0,704,0
2020-02-25 11:31:31.850,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.50:57094,0.0.0.0:0,0.0.0.0:0,1395,0
2020-02-25 11:31:31.820,INVALID,Ignore,TCP,192.168.250.50:59247,52.114.158.53:443,0.0.0.0:0,0.0.0.0:0,2038,0
2020-02-25 11:31:33.050,INVALID,Ignore,UDP,192.168.250.57:51909,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,132,0
2020-02-25 11:31:33.090,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.57:51909,0.0.0.0:0,0.0.0.0:0,1062,0
2020-02-25 11:31:33.100,INVALID,Ignore,TCP,192.168.250.57:61179,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,304,0
2020-02-25 11:31:33.100,INVALID,Ignore,TCP,192.168.250.1:53,192.168.250.57:61179,0.0.0.0:0,0.0.0.0:0,761,0
2020-02-25 11:31:33.260,INVALID,Ignore,UDP,192.168.250.57:61248,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,158,0
2020-02-25 11:31:33.270,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.57:61248,0.0.0.0:0,0.0.0.0:0,1076,0
2020-02-25 11:31:33.270,INVALID,Ignore,TCP,192.168.250.57:51669,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,317,0
2020-02-25 11:31:33.270,INVALID,Ignore,TCP,192.168.250.1:53,192.168.250.57:51669,0.0.0.0:0,0.0.0.0:0,848,0
2020-02-25 11:22:23.730,INVALID,Ignore,TCP,23.226.231.226:58006,217.15.20.194:80,0.0.0.0:0,0.0.0.0:0,120,0
2020-02-25 11:30:49.840,INVALID,Ignore,TCP,77.111.247.11:443,217.15.20.194:54856,0.0.0.0:0,0.0.0.0:0,9269,0
2020-02-25 11:30:49.800,INVALID,Ignore,TCP,192.168.250.50:54856,77.111.247.11:443,0.0.0.0:0,0.0.0.0:0,2824,0
2020-02-25 11:31:35.260,INVALID,Ignore,UDP,192.168.250.50:57098,173.194.73.95:443,0.0.0.0:0,0.0.0.0:0,3587,0
2020-02-25 11:31:35.260,INVALID,Ignore,UDP,173.194.73.95:443,217.15.20.194:57098,0.0.0.0:0,0.0.0.0:0,4914,0
2020-02-25 11:31:35.420,INVALID,Ignore,UDP,192.168.250.50:52917,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,168,0
2020-02-25 11:31:35.420,INVALID,Ignore,UDP,192.168.250.50:52918,108.177.14.94:443,0.0.0.0:0,0.0.0.0:0,2879,0
2020-02-25 11:31:35.440,INVALID,Ignore,UDP,108.177.14.94:443,217.15.20.194:52918,0.0.0.0:0,0.0.0.0:0,2804,0
2020-02-25 11:31:35.480,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.50:52917,0.0.0.0:0,0.0.0.0:0,616,0
2020-02-25 11:10:59.080,INVALID,Ignore,TCP,23.226.231.226:15556,217.15.20.194:80,0.0.0.0:0,0.0.0.0:0,160,0
2020-02-25 11:31:37.510,INVALID,Ignore,UDP,192.168.250.3:39020,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,186,0
2020-02-25 11:31:37.510,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.3:39020,0.0.0.0:0,0.0.0.0:0,218,0
2020-02-25 11:31:37.520,INVALID,Ignore,TCP,192.168.250.3:17688,93.92.192.5:2022,0.0.0.0:0,0.0.0.0:0,2969,0
2020-02-25 11:31:37.520,INVALID,Ignore,TCP,93.92.192.5:2022,217.15.20.194:17688,0.0.0.0:0,0.0.0.0:0,2528,0
2020-02-25 11:31:38.610,INVALID,Ignore,UDP,192.168.250.62:46490,192.168.250.1:123,0.0.0.0:0,0.0.0.0:0,152,0
2020-02-25 11:31:38.610,INVALID,Ignore,UDP,192.168.250.1:123,192.168.250.62:46490,0.0.0.0:0,0.0.0.0:0,152,0
2020-02-25 11:31:38.870,INVALID,Ignore,UDP,141.8.183.229:60847,217.15.20.194:53,0.0.0.0:0,0.0.0.0:0,150,0
2020-02-25 11:31:38.870,INVALID,Ignore,UDP,192.168.250.247:53,141.8.183.229:60847,0.0.0.0:0,0.0.0.0:0,248,0
2020-02-25 11:31:38.890,INVALID,Ignore,TCP,23.226.231.226:31761,217.15.20.194:80,0.0.0.0:0,0.0.0.0:0,80,0
2020-02-25 11:31:17.270,INVALID,Ignore,TCP,192.168.250.27:57711,77.74.181.50:443,0.0.0.0:0,0.0.0.0:0,618,0
2020-02-25 11:31:17.290,INVALID,Ignore,TCP,77.74.181.50:443,217.15.20.194:57711,0.0.0.0:0,0.0.0.0:0,359,0
2020-02-25 11:31:40.720,INVALID,Ignore,UDP,192.168.250.3:9836,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,142,0
2020-02-25 11:31:40.720,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.3:9836,0.0.0.0:0,0.0.0.0:0,322,0
2020-02-25 11:31:40.720,INVALID,Ignore,UDP,192.168.250.3:14923,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,124,0
2020-02-25 11:31:40.720,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.3:14923,0.0.0.0:0,0.0.0.0:0,124,0
2020-02-25 11:31:40.730,INVALID,Ignore,UDP,192.168.250.3:9970,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,140,0
2020-02-25 11:31:40.730,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.3:9970,0.0.0.0:0,0.0.0.0:0,140,0
2020-02-25 11:31:41.570,INVALID,Ignore,UDP,37.9.113.233:64313,217.15.20.194:53,0.0.0.0:0,0.0.0.0:0,150,0
2020-02-25 11:31:41.570,INVALID,Ignore,UDP,37.9.113.233:55889,217.15.20.194:53,0.0.0.0:0,0.0.0.0:0,150,0
2020-02-25 11:31:41.570,INVALID,Ignore,UDP,192.168.250.247:53,37.9.113.233:64313,0.0.0.0:0,0.0.0.0:0,248,0
2020-02-25 11:31:41.570,INVALID,Ignore,UDP,192.168.250.247:53,37.9.113.233:55889,0.0.0.0:0,0.0.0.0:0,182,0
2020-02-25 11:31:13.100,INVALID,Ignore,TCP,192.168.250.3:80,23.226.231.226:57599,0.0.0.0:0,0.0.0.0:0,308,0
2020-02-25 11:22:10.780,INVALID,Ignore,TCP,192.168.250.3:80,23.226.231.226:5262,0.0.0.0:0,0.0.0.0:0,572,0
2020-02-25 11:31:45.510,INVALID,Ignore,UDP,185.115.96.170:58949,217.15.20.194:53,0.0.0.0:0,0.0.0.0:0,146,0
2020-02-25 11:31:45.510,INVALID,Ignore,UDP,192.168.250.247:53,185.115.96.170:58949,0.0.0.0:0,0.0.0.0:0,244,0
2020-02-25 11:31:45.520,INVALID,Ignore,UDP,185.115.96.170:58180,217.15.20.194:53,0.0.0.0:0,0.0.0.0:0,146,0
2020-02-25 11:31:45.520,INVALID,Ignore,UDP,192.168.250.247:53,185.115.96.170:58180,0.0.0.0:0,0.0.0.0:0,322,0
2020-02-25 11:31:45.550,INVALID,Ignore,UDP,192.168.250.27:52412,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,130,0
2020-02-25 11:31:45.550,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.27:52412,0.0.0.0:0,0.0.0.0:0,584,0
2020-02-25 11:27:59.560,INVALID,Ignore,TCP,192.168.250.50:51348,77.111.247.41:443,0.0.0.0:0,0.0.0.0:0,8855,0
2020-02-25 11:28:08.600,INVALID,Ignore,TCP,77.111.247.41:443,217.15.20.194:51348,0.0.0.0:0,0.0.0.0:0,7962,0
2020-02-25 11:31:51.720,INVALID,Ignore,TCP,23.226.231.226:18970,217.15.20.194:80,0.0.0.0:0,0.0.0.0:0,80,0
2020-02-25 11:31:40.650,INVALID,Ignore,TCP,92.118.38.58:33470,217.15.20.194:25,0.0.0.0:0,0.0.0.0:0,1027,0
2020-02-25 11:31:40.650,INVALID,Ignore,TCP,192.168.250.3:25,92.118.38.58:33470,0.0.0.0:0,0.0.0.0:0,972,0
2020-02-25 11:31:54.400,INVALID,Ignore,UDP,192.168.250.50:50351,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,118,0
2020-02-25 11:31:54.400,INVALID,Ignore,UDP,192.168.250.50:53408,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,118,0
2020-02-25 11:31:54.410,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.50:53408,0.0.0.0:0,0.0.0.0:0,468,0
2020-02-25 11:31:54.410,INVALID,Ignore,TCP,192.168.250.50:59347,64.233.162.108:995,0.0.0.0:0,0.0.0.0:0,1185,0
2020-02-25 11:31:54.420,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.50:50351,0.0.0.0:0,0.0.0.0:0,382,0
2020-02-25 11:31:54.420,INVALID,Ignore,TCP,192.168.250.50:59351,213.180.204.212:995,0.0.0.0:0,0.0.0.0:0,5941,0
2020-02-25 11:31:54.450,INVALID,Ignore,TCP,64.233.162.108:995,217.15.20.194:59347,0.0.0.0:0,0.0.0.0:0,4423,0
2020-02-25 11:31:54.470,INVALID,Ignore,TCP,213.180.204.212:995,217.15.20.194:59351,0.0.0.0:0,0.0.0.0:0,344348,0
2020-02-25 11:31:54.520,INVALID,Ignore,UDP,192.168.250.50:61026,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,142,0
2020-02-25 11:31:54.530,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.50:61026,0.0.0.0:0,0.0.0.0:0,512,0
2020-02-25 10:32:54.720,INVALID,Ignore,UDP,192.168.250.1:44847,255.255.255.255:5678,0.0.0.0:0,0.0.0.0:0,27512,0
2020-02-25 10:32:54.720,INVALID,Ignore,UDP,192.168.250.1:44847,255.255.255.255:5678,0.0.0.0:0,0.0.0.0:0,13832,0
2020-02-25 10:32:54.720,INVALID,Ignore,UDP,fe80::2..f1:a30f.5678,ff02::1.5678,0.0.0.0:0,0.0.0.0:0,31132,0
2020-02-25 10:32:54.720,INVALID,Ignore,UDP,fe80::2..f1:a30f.5678,ff02::1.5678,0.0.0.0:0,0.0.0.0:0,15652,0
2020-02-25 11:22:36.670,INVALID,Ignore,TCP,23.226.231.226:45215,217.15.20.194:80,0.0.0.0:0,0.0.0.0:0,120,0
2020-02-25 11:31:26.000,INVALID,Ignore,TCP,192.168.250.3:80,23.226.231.226:44552,0.0.0.0:0,0.0.0.0:0,308,0
2020-02-25 11:31:58.560,INVALID,Ignore,UDP,172.253.4.2:47729,217.15.20.194:53,0.0.0.0:0,0.0.0.0:0,168,0
2020-02-25 11:31:58.560,INVALID,Ignore,UDP,192.168.250.247:53,172.253.4.2:47729,0.0.0.0:0,0.0.0.0:0,322,0
2020-02-25 11:09:16.360,INVALID,Ignore,TCP,192.168.250.3:80,23.226.231.226:52349,0.0.0.0:0,0.0.0.0:0,1144,0
2020-02-25 11:31:54.530,INVALID,Ignore,TCP,5.45.205.241:80,217.15.20.194:59357,0.0.0.0:0,0.0.0.0:0,2077,0
2020-02-25 11:31:54.530,INVALID,Ignore,TCP,192.168.250.50:59357,5.45.205.241:80,0.0.0.0:0,0.0.0.0:0,782,0
2020-02-25 11:32:01.500,INVALID,Ignore,UDP,192.168.250.50:57962,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,134,0
2020-02-25 11:32:01.510,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.50:57962,0.0.0.0:0,0.0.0.0:0,1026,0
2020-02-25 10:32:23.840,INVALID,Ignore,UDP,192.168.250.57:137,192.168.250.255:137,0.0.0.0:0,0.0.0.0:0,24960,0
2020-02-25 11:32:03.060,INVALID,Ignore,UDP,192.168.250.27:49988,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,122,0
2020-02-25 11:32:03.060,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.27:49988,0.0.0.0:0,0.0.0.0:0,576,0
2020-02-25 11:32:03.560,INVALID,Ignore,UDP,192.168.250.50:60215,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,198,0
2020-02-25 11:32:03.610,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.50:60215,0.0.0.0:0,0.0.0.0:0,1062,0
2020-02-25 11:32:03.610,INVALID,Ignore,TCP,192.168.250.50:52784,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,304,0
2020-02-25 11:32:03.610,INVALID,Ignore,TCP,192.168.250.1:53,192.168.250.50:52784,0.0.0.0:0,0.0.0.0:0,761,0
2020-02-25 11:32:03.730,INVALID,Ignore,UDP,192.168.250.50:49169,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,158,0
2020-02-25 11:32:03.740,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.50:49169,0.0.0.0:0,0.0.0.0:0,1076,0
2020-02-25 11:32:03.740,INVALID,Ignore,TCP,192.168.250.50:64657,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,317,0
2020-02-25 11:32:03.740,INVALID,Ignore,TCP,192.168.250.1:53,192.168.250.50:64657,0.0.0.0:0,0.0.0.0:0,848,0
2020-02-25 11:32:04.590,INVALID,Ignore,TCP,23.226.231.226:6179,217.15.20.194:80,0.0.0.0:0,0.0.0.0:0,80,0
2020-02-25 11:22:23.730,INVALID,Ignore,TCP,192.168.250.3:80,23.226.231.226:58006,0.0.0.0:0,0.0.0.0:0,572,0
2020-02-25 11:31:45.670,INVALID,Ignore,TCP,192.168.250.27:62374,77.74.181.50:443,0.0.0.0:0,0.0.0.0:0,650,0
2020-02-25 11:31:45.740,INVALID,Ignore,TCP,77.74.181.50:443,217.15.20.194:62374,0.0.0.0:0,0.0.0.0:0,359,0
2020-02-25 11:10:59.080,INVALID,Ignore,TCP,192.168.250.3:80,23.226.231.226:15556,0.0.0.0:0,0.0.0.0:0,836,0
2020-02-25 11:32:09.540,INVALID,Ignore,UDP,192.168.250.57:53541,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,200,0
2020-02-25 11:32:09.650,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.57:53541,0.0.0.0:0,0.0.0.0:0,1070,0
2020-02-25 11:32:09.650,INVALID,Ignore,TCP,192.168.250.57:52362,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,338,0
2020-02-25 11:32:09.650,INVALID,Ignore,TCP,192.168.250.1:53,192.168.250.57:52362,0.0.0.0:0,0.0.0.0:0,797,0
2020-02-25 11:32:09.780,INVALID,Ignore,UDP,192.168.250.57:51299,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,134,0
2020-02-25 11:32:09.790,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.57:51299,0.0.0.0:0,0.0.0.0:0,1052,0
2020-02-25 11:32:09.790,INVALID,Ignore,TCP,192.168.250.57:52271,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,305,0
2020-02-25 11:32:09.790,INVALID,Ignore,TCP,192.168.250.1:53,192.168.250.57:52271,0.0.0.0:0,0.0.0.0:0,788,0
2020-02-25 11:32:09.950,INVALID,Ignore,UDP,192.168.250.57:58368,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,124,0
2020-02-25 11:32:09.950,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.57:58368,0.0.0.0:0,0.0.0.0:0,1058,0
2020-02-25 11:32:09.950,INVALID,Ignore,TCP,192.168.250.57:61969,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,300,0
2020-02-25 11:32:09.950,INVALID,Ignore,TCP,192.168.250.1:53,192.168.250.57:61969,0.0.0.0:0,0.0.0.0:0,791,0
2020-02-25 11:31:38.890,INVALID,Ignore,TCP,192.168.250.3:80,23.226.231.226:31761,0.0.0.0:0,0.0.0.0:0,308,0
2020-02-25 11:32:10.470,INVALID,Ignore,UDP,192.168.250.57:60251,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,148,0
2020-02-25 11:32:10.480,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.57:60251,0.0.0.0:0,0.0.0.0:0,936,0
2020-02-25 11:32:10.860,INVALID,Ignore,UDP,192.168.250.62:54381,192.168.250.1:123,0.0.0.0:0,0.0.0.0:0,152,0
2020-02-25 11:32:10.860,INVALID,Ignore,UDP,192.168.250.1:123,192.168.250.62:54381,0.0.0.0:0,0.0.0.0:0,152,0
2020-02-25 11:32:11.820,INVALID,Ignore,UDP,192.168.250.3:39992,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,142,0
2020-02-25 11:32:11.820,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.3:39992,0.0.0.0:0,0.0.0.0:0,322,0
2020-02-25 11:32:11.820,INVALID,Ignore,UDP,192.168.250.3:60658,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,124,0
2020-02-25 11:32:11.820,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.3:60658,0.0.0.0:0,0.0.0.0:0,124,0
2020-02-25 11:32:11.830,INVALID,Ignore,UDP,192.168.250.3:39572,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,140,0
2020-02-25 11:32:11.830,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.3:39572,0.0.0.0:0,0.0.0.0:0,140,0
